64 0
2 4.00000000000000e+02 5.00000000000000e+01 1.10000000000000e+02
4 4.00000000000000e+02 0.00000000000000e+00 1.10000000000000e+02
6 4.00000000000000e+02 0.00000000000000e+00 1.00000000000000e+02
8 4.00000000000000e+02 5.00000000000000e+01 1.00000000000000e+02
10 4.00000000000000e+02 6.00000000000000e+01 1.10000000000000e+02
12 4.00000000000000e+02 6.00000000000000e+01 1.00000000000000e+02
14 4.00000000000000e+02 6.00000000000000e+01 1.00000000000000e+01
16 4.00000000000000e+02 5.00000000000000e+01 1.00000000000000e+01
18 4.00000000000000e+02 1.10000000000000e+02 1.00000000000000e+02
20 4.00000000000000e+02 1.10000000000000e+02 1.10000000000000e+02
22 4.00000000000000e+02 0.00000000000000e+00 0.00000000000000e+00
24 4.00000000000000e+02 5.00000000000000e+01 0.00000000000000e+00
26 4.00000000000000e+02 0.00000000000000e+00 1.00000000000000e+01
28 4.00000000000000e+02 6.00000000000000e+01 0.00000000000000e+00
30 4.00000000000000e+02 1.10000000000000e+02 0.00000000000000e+00
32 4.00000000000000e+02 1.10000000000000e+02 1.00000000000000e+01
115 4.00000000000000e+02 4.00000000000000e+01 1.10000000000000e+02
116 4.00000000000000e+02 3.00000000000000e+01 1.10000000000000e+02
117 4.00000000000000e+02 2.00000000000000e+01 1.10000000000000e+02
118 4.00000000000000e+02 1.00000000000000e+01 1.10000000000000e+02
201 4.00000000000000e+02 1.00000000000000e+01 1.00000000000000e+02
202 4.00000000000000e+02 2.00000000000000e+01 1.00000000000000e+02
203 4.00000000000000e+02 3.00000000000000e+01 1.00000000000000e+02
204 4.00000000000000e+02 4.00000000000000e+01 1.00000000000000e+02
330 4.00000000000000e+02 6.00000000000000e+01 2.00000000000000e+01
331 4.00000000000000e+02 6.00000000000000e+01 3.00000000000000e+01
332 4.00000000000000e+02 6.00000000000000e+01 4.00000000000000e+01
333 4.00000000000000e+02 6.00000000000000e+01 5.00000000000000e+01
334 4.00000000000000e+02 6.00000000000000e+01 6.00000000000000e+01
335 4.00000000000000e+02 6.00000000000000e+01 7.00000000000000e+01
336 4.00000000000000e+02 6.00000000000000e+01 8.00000000000000e+01
337 4.00000000000000e+02 6.00000000000000e+01 9.00000000000000e+01
385 4.00000000000000e+02 5.00000000000000e+01 9.00000000000000e+01
386 4.00000000000000e+02 5.00000000000000e+01 8.00000000000000e+01
387 4.00000000000000e+02 5.00000000000000e+01 7.00000000000000e+01
388 4.00000000000000e+02 5.00000000000000e+01 6.00000000000000e+01
389 4.00000000000000e+02 5.00000000000000e+01 5.00000000000000e+01
390 4.00000000000000e+02 5.00000000000000e+01 4.00000000000000e+01
391 4.00000000000000e+02 5.00000000000000e+01 3.00000000000000e+01
392 4.00000000000000e+02 5.00000000000000e+01 2.00000000000000e+01
436 4.00000000000000e+02 7.00000000000000e+01 1.00000000000000e+02
437 4.00000000000000e+02 8.00000000000000e+01 1.00000000000000e+02
438 4.00000000000000e+02 9.00000000000000e+01 1.00000000000000e+02
439 4.00000000000000e+02 1.00000000000000e+02 1.00000000000000e+02
483 4.00000000000000e+02 1.00000000000000e+02 1.10000000000000e+02
484 4.00000000000000e+02 9.00000000000000e+01 1.10000000000000e+02
485 4.00000000000000e+02 8.00000000000000e+01 1.10000000000000e+02
486 4.00000000000000e+02 7.00000000000000e+01 1.10000000000000e+02
569 4.00000000000000e+02 1.00000000000000e+01 0.00000000000000e+00
570 4.00000000000000e+02 2.00000000000000e+01 0.00000000000000e+00
571 4.00000000000000e+02 3.00000000000000e+01 0.00000000000000e+00
572 4.00000000000000e+02 4.00000000000000e+01 0.00000000000000e+00
616 4.00000000000000e+02 4.00000000000000e+01 1.00000000000000e+01
617 4.00000000000000e+02 3.00000000000000e+01 1.00000000000000e+01
618 4.00000000000000e+02 2.00000000000000e+01 1.00000000000000e+01
619 4.00000000000000e+02 1.00000000000000e+01 1.00000000000000e+01
702 4.00000000000000e+02 7.00000000000000e+01 0.00000000000000e+00
703 4.00000000000000e+02 8.00000000000000e+01 0.00000000000000e+00
704 4.00000000000000e+02 9.00000000000000e+01 0.00000000000000e+00
705 4.00000000000000e+02 1.00000000000000e+02 0.00000000000000e+00
749 4.00000000000000e+02 1.00000000000000e+02 1.00000000000000e+01
750 4.00000000000000e+02 9.00000000000000e+01 1.00000000000000e+01
751 4.00000000000000e+02 8.00000000000000e+01 1.00000000000000e+01
752 4.00000000000000e+02 7.00000000000000e+01 1.00000000000000e+01
