145 0
2 1.00000000000000e+00 1.00000000000000e+00 1.00000000000000e+00
4 1.00000000000000e+00 0.00000000000000e+00 1.00000000000000e+00
6 0.00000000000000e+00 1.00000000000000e+00 1.00000000000000e+00
8 0.00000000000000e+00 0.00000000000000e+00 1.00000000000000e+00
9 0.00000000000000e+00 9.99999999999983e-02 1.00000000000000e+00
10 0.00000000000000e+00 1.99999999999997e-01 1.00000000000000e+00
11 0.00000000000000e+00 2.99999999999997e-01 1.00000000000000e+00
12 0.00000000000000e+00 3.99999999999997e-01 1.00000000000000e+00
13 0.00000000000000e+00 4.99999999999998e-01 1.00000000000000e+00
14 0.00000000000000e+00 5.99999999999998e-01 1.00000000000000e+00
15 0.00000000000000e+00 6.99999999999999e-01 1.00000000000000e+00
16 0.00000000000000e+00 7.99999999999999e-01 1.00000000000000e+00
17 0.00000000000000e+00 8.99999999999999e-01 1.00000000000000e+00
18 9.99999999999983e-02 1.00000000000000e+00 1.00000000000000e+00
19 1.99999999999997e-01 1.00000000000000e+00 1.00000000000000e+00
20 2.99999999999997e-01 1.00000000000000e+00 1.00000000000000e+00
21 3.99999999999997e-01 1.00000000000000e+00 1.00000000000000e+00
22 4.99999999999998e-01 1.00000000000000e+00 1.00000000000000e+00
23 5.99999999999998e-01 1.00000000000000e+00 1.00000000000000e+00
24 6.99999999999999e-01 1.00000000000000e+00 1.00000000000000e+00
25 7.99999999999999e-01 1.00000000000000e+00 1.00000000000000e+00
26 8.99999999999999e-01 1.00000000000000e+00 1.00000000000000e+00
27 1.00000000000000e+00 9.99999999999983e-02 1.00000000000000e+00
28 1.00000000000000e+00 1.99999999999997e-01 1.00000000000000e+00
29 1.00000000000000e+00 2.99999999999997e-01 1.00000000000000e+00
30 1.00000000000000e+00 3.99999999999997e-01 1.00000000000000e+00
31 1.00000000000000e+00 4.99999999999998e-01 1.00000000000000e+00
32 1.00000000000000e+00 5.99999999999998e-01 1.00000000000000e+00
33 1.00000000000000e+00 6.99999999999999e-01 1.00000000000000e+00
34 1.00000000000000e+00 7.99999999999999e-01 1.00000000000000e+00
35 1.00000000000000e+00 8.99999999999999e-01 1.00000000000000e+00
36 9.99999999999983e-02 0.00000000000000e+00 1.00000000000000e+00
37 1.99999999999997e-01 0.00000000000000e+00 1.00000000000000e+00
38 2.99999999999997e-01 0.00000000000000e+00 1.00000000000000e+00
39 3.99999999999997e-01 0.00000000000000e+00 1.00000000000000e+00
40 4.99999999999998e-01 0.00000000000000e+00 1.00000000000000e+00
41 5.99999999999998e-01 0.00000000000000e+00 1.00000000000000e+00
42 6.99999999999999e-01 0.00000000000000e+00 1.00000000000000e+00
43 7.99999999999999e-01 0.00000000000000e+00 1.00000000000000e+00
44 8.99999999999999e-01 0.00000000000000e+00 1.00000000000000e+00
117 8.27554519855810e-02 1.62498160582543e-01 1.00000000000000e+00
118 8.87745413386488e-02 2.50539706232056e-01 1.00000000000000e+00
119 8.79014663339935e-02 3.47268903644165e-01 1.00000000000000e+00
120 8.66373814402194e-02 4.44683205601960e-01 1.00000000000000e+00
121 8.47326999515263e-02 5.41846088408284e-01 1.00000000000000e+00
122 8.37930101200086e-02 6.37955281277205e-01 1.00000000000000e+00
123 8.43503487655164e-02 7.32552798478668e-01 1.00000000000000e+00
124 8.67121713058901e-02 8.24827155027656e-01 1.00000000000000e+00
125 9.13245752440220e-02 9.14021887149343e-01 1.00000000000000e+00
126 1.86695040072601e-01 9.23467751310271e-01 1.00000000000000e+00
127 2.84457611316268e-01 9.29760422374167e-01 1.00000000000000e+00
128 3.83951519269975e-01 9.32759913770959e-01 1.00000000000000e+00
129 4.84038956362591e-01 9.32338876694405e-01 1.00000000000000e+00
130 5.82779814255422e-01 9.29822633645860e-01 1.00000000000000e+00
131 6.78429601439477e-01 9.28577533685456e-01 1.00000000000000e+00
132 7.70868972846815e-01 9.31812542735208e-01 1.00000000000000e+00
133 8.70500211242289e-01 9.27702913243177e-01 1.00000000000000e+00
134 9.09533494438361e-01 1.43620344049212e-01 1.00000000000000e+00
135 9.13657267482849e-01 3.53345547571738e-01 1.00000000000000e+00
136 9.11112014407633e-01 5.54065030959478e-01 1.00000000000000e+00
137 9.11878665870752e-01 7.47576833811919e-01 1.00000000000000e+00
138 1.36901371750580e-01 8.63448890567255e-02 1.00000000000000e+00
139 3.46600059804030e-01 8.51817950432946e-02 1.00000000000000e+00
140 5.48547701475572e-01 8.44920133640581e-02 1.00000000000000e+00
141 7.37705530858280e-01 7.24462423346604e-02 1.00000000000000e+00
142 8.19588105341540e-01 1.01954886297495e-01 1.00000000000000e+00
143 9.10223637157675e-01 6.52273108980386e-01 1.00000000000000e+00
144 9.13051300850680e-01 4.54288380359383e-01 1.00000000000000e+00
145 9.11753412181576e-01 2.50807560362237e-01 1.00000000000000e+00
146 9.09915151757872e-01 8.40398328471605e-01 1.00000000000000e+00
147 2.42586263311435e-01 8.81497647516111e-02 1.00000000000000e+00
148 4.47861155396379e-01 8.48756205037881e-02 1.00000000000000e+00
149 6.48411925959396e-01 8.33871147021238e-02 1.00000000000000e+00
150 1.76080002521815e-01 2.95392983288837e-01 1.00000000000000e+00
151 1.76650662492544e-01 3.92336613209652e-01 1.00000000000000e+00
152 1.71798806939313e-01 4.88468251771153e-01 1.00000000000000e+00
153 1.68813361873958e-01 5.81758837382477e-01 1.00000000000000e+00
154 1.68092306061347e-01 6.72945070255272e-01 1.00000000000000e+00
155 1.70921676897420e-01 7.61055765161960e-01 1.00000000000000e+00
156 1.77180121742367e-01 8.43948366545894e-01 1.00000000000000e+00
157 8.27602529064413e-01 3.07822658077780e-01 1.00000000000000e+00
158 2.70952826751561e-01 8.57957206341894e-01 1.00000000000000e+00
159 3.67965088146743e-01 8.65788453306275e-01 1.00000000000000e+00
160 4.67211833115927e-01 8.66027230305142e-01 1.00000000000000e+00
161 5.65822044169295e-01 8.60045750067067e-01 1.00000000000000e+00
162 6.60946253990358e-01 8.54049558590802e-01 1.00000000000000e+00
163 7.49016353743294e-01 8.56027245911398e-01 1.00000000000000e+00
164 8.27078185732200e-01 8.69327193022189e-01 1.00000000000000e+00
165 8.20587102514126e-01 2.05109046159647e-01 1.00000000000000e+00
166 8.19326440068697e-01 7.05683632141388e-01 1.00000000000000e+00
167 4.96647107847191e-01 1.69588023420591e-01 1.00000000000000e+00
168 8.23984852231508e-01 5.08604045264511e-01 1.00000000000000e+00
169 8.28419460357387e-01 4.08783471897040e-01 1.00000000000000e+00
170 1.81996107332632e-01 1.84787413796491e-01 1.00000000000000e+00
171 8.18794814887660e-01 6.09152634729245e-01 1.00000000000000e+00
172 7.15977352655646e-01 1.66429873275433e-01 1.00000000000000e+00
173 8.26224499969360e-01 7.93545825033426e-01 1.00000000000000e+00
174 3.95729886056493e-01 1.69716734504092e-01 1.00000000000000e+00
175 5.99284026435152e-01 1.67959027072981e-01 1.00000000000000e+00
176 2.94403944260490e-01 1.69442162862840e-01 1.00000000000000e+00
177 2.59565326104035e-01 4.40783044210847e-01 1.00000000000000e+00
178 2.56474494653490e-01 5.31709166788421e-01 1.00000000000000e+00
179 2.51434697974702e-01 6.18157457966868e-01 1.00000000000000e+00
180 2.51933102039056e-01 7.04287678057844e-01 1.00000000000000e+00
181 2.59236184314324e-01 7.83594198914991e-01 1.00000000000000e+00
182 6.42224248930929e-01 2.49969235368789e-01 1.00000000000000e+00
183 3.51034350098653e-01 7.98720788665849e-01 1.00000000000000e+00
184 4.47222411354373e-01 8.01900932233616e-01 1.00000000000000e+00
185 5.45168046514856e-01 7.92178462742950e-01 1.00000000000000e+00
186 6.41423449679885e-01 7.77506197478899e-01 1.00000000000000e+00
